x,y,value
147,285,0.1268459592203046
279,210,0.08805775411655788
556,25,0.08299204221261258
688,67,0.13149536713827822
533,11,0.09565171657440903
599,24,0.13929547507655923
382,96,0.06761994613548483
258,139,0.10906606995976484
259,228,0.12788043613313832
303,106,0.14885148299507395
160,340,0.14554084764916211
348,68,0.08270947221310523
479,2,0.17068837581589505
180,259,0.10036234404718043
635,39,0.14161343486340436
434,53,0.09327543445684264
146,285,0.12201915055480766
601,44,0.1585231289669199
136,279,0.12694955795430923
787,163,0.13288924674144265
768,140,0.14637680193287647
265,173,0.1418564492902201
330,94,0.045277728218221416
641,25,0.1437515898808587
786,161,0.1349354016714859
637,54,0.07712988326516136
771,133,0.097275036053008
771,142,0.13469274530464814
819,176,0.17207347421529812
552,49,0.05464101170289993
179,281,0.11728604567346802
174,244,0.13118501233227772
155,279,0.1328233356282325
445,90,0.11404183171140295
277,97,0.10989604023717982
593,11,0.1538357834757211
438,93,0.11515288804766592
284,223,0.06371560180278639
164,260,0.11191246702348202
462,55,0.1016732324974781
362,172,0.13141862713152438
527,33,0.08487541340816138
272,231,0.10658727294222128
237,203,0.13149950970989463
436,19,0.10596968109528325
181,280,0.13174423658227186
267,94,0.17320920883826563
807,197,0.17028489761460333
254,237,0.13292660183041838
763,104,0.15513159141812338
246,143,0.1348457812588992
246,136,0.15575456635742688
559,13,0.07748459214302428
415,87,0.10708005896625437
478,2,0.1685169600109917
445,9,0.14916890866883514
159,308,0.14174022699338815
349,147,0.1401345014100676
215,340,0.13607272575407306
797,179,0.17178874192720353
145,309,0.14047719996109365
591,98,0.15443565225492675
418,92,0.08456399132283521
252,252,0.10383139292981325
302,181,0.09417740555334898
639,33,0.0977918005886762
157,287,0.14594481467200976
293,155,0.08379505375256958
409,58,0.10112994090021919
163,244,0.11282761016073728
200,354,0.1246719729657634
411,21,0.15027903910968934
589,24,0.09047273236458195
232,268,0.14345641535544135
490,57,0.11477682435130096
143,270,0.09277326616171394
184,324,0.09833892772506961
748,110,0.041720416048150834
365,169,0.14079335620105934
451,7,0.15188955565337509
507,86,0.11528184162649688
333,143,0.08306051393302197
372,49,0.07363092532360906
247,151,0.13049996412588757
275,206,0.15013373304843508
239,235,0.15593313497823136
519,74,0.05429016212064013
455,6,0.15686565274712108
293,179,0.13960975573349946
309,148,0.12427095186608529
195,248,0.11832588622329296
607,26,0.1220191714247084
309,162,0.0811643111652831
658,67,0.15136100582085132
815,168,0.17188713185238758
218,322,0.15215838488677946
357,149,0.13437218209604362
597,97,0.1519295011089251
161,286,0.1354443852819475
324,177,0.12953730633776966
376,89,0.08854539720799774
195,268,0.1020188277620115
185,279,0.14393049609726136
488,46,0.10413544919607236
279,237,0.15798559494648096
533,96,0.1398634229702515
266,95,0.16983481238796888
272,247,0.14094568592880283
248,186,0.15689151691471193
462,72,0.09107609611835144
560,110,0.157292511384096
241,280,0.0898878790959887
546,105,0.14605274121398448
204,348,0.1031360568416245
190,321,0.11046007903295416
558,50,0.06208733223090583
698,53,0.1477084496502701
358,151,0.14260904591465456
148,301,0.11510064540369828
156,288,0.14270298855686614
653,49,0.05989072970826918
211,337,0.13067944332099699
244,196,0.14921292087194749
286,227,0.1330460682700607
598,87,0.10459253568971098
615,16,0.15855438892519214
510,82,0.09886008936709657
577,72,0.05472343378760375
167,264,0.09937521863617604
272,88,0.16907701911791956
503,29,0.08448630834585147
788,163,0.13092765603154452
342,122,0.11056187120700543
240,215,0.10544043214111382
636,76,0.13053969370826696
355,105,0.10297584050894527
545,86,0.06494946039556478
141,289,0.13473900364248348
237,237,0.15210282073232032
299,151,0.15435157630961444
450,12,0.08555476019925033
368,54,0.10489682072796135
544,50,0.00952922377252402
201,286,0.1400047770947445
574,105,0.12660087823070149
364,54,0.10005602232109916
405,85,0.0768512570770005
143,285,0.12498822770713088
750,93,0.1456637955672241
250,162,0.14683091863642814
291,103,0.09247405967748613
780,134,0.10698004673314257
219,245,0.1521679439038606
178,310,0.09286995152698618
221,309,0.12207328533170467
585,39,0.07363106781579963
577,14,0.08637518383269997
781,155,0.15029473208799454
625,93,0.11227437838535084
545,12,0.0839210846188191
154,252,0.09352055096179912
607,54,0.15075270348156491
281,95,0.10114132390071975
646,37,0.10645325853533362
396,27,0.15917580121847924
268,92,0.17003033469560427
656,70,0.1576690299115187
140,268,0.10340992831416987
796,177,0.17170822131727365
260,177,0.10825225966240036
549,25,0.08947694130265932
165,310,0.13458041477494184
429,93,0.0892623498114962
820,197,0.17109118434064896
753,95,0.12924377870017414
198,354,0.1323142897803235
231,294,0.0693872603693971
151,257,0.10893153647651571
366,128,0.1497460914677412
260,131,0.0968026340890992
569,108,0.13524742134472914
161,329,0.13001337895703508
380,36,0.14171325919721972
357,106,0.1067365725212472
660,38,0.05479729930581778
570,108,0.12833697117597034
300,146,0.15350756465884113
295,68,0.16786694439058933
808,198,0.17023392784948999
653,59,0.12020971423822242
599,70,0.07932549814725715
467,87,0.13514153587816433
674,51,0.0981614327080698
734,103,0.1371823854248306
463,64,0.11526910532679668
340,64,0.15220196426246357
590,98,0.15441927270672715
805,152,0.13858819491147478
561,16,0.06955076857478698
270,222,0.050635890410376146
627,20,0.12473383184139433
458,5,0.15462233033759717
806,153,0.14453590448745568
254,215,0.13055522086411878
349,111,0.11132111707320433
261,206,0.1519267244223267
566,86,0.08839816119635548
639,24,0.1260184059041799
567,23,0.06599773662766709
164,285,0.14462058854561985
440,80,0.09924025152301556
513,82,0.09770224559867763
800,184,0.17145107711561114
658,31,0.11119748314556765
362,114,0.10431239484950351
447,27,0.10077026684463462
220,227,0.1482563453148011
647,35,0.10563867746339707
339,146,0.08560900687449537
420,64,0.10684358572804682
740,84,0.13203496910402923
254,216,0.136850421868102
708,80,0.1279155810396336
786,126,0.12801900818490008
302,146,0.14600297692624722
624,33,0.13154197683278987
356,177,0.12554253309610267
516,83,0.1114004572098074
607,94,0.14362413983395092
265,186,0.16484463827822096
144,299,0.11751066128531333
344,111,0.1077139907838811
246,212,0.0685074309631215
360,152,0.1479917587199937
273,146,0.13301765578049046
186,287,0.14020496009790512
394,34,0.055224654987575325
388,115,0.1118756611897098
286,109,0.08119721225972286
350,146,0.13045263804920362
330,74,0.14351276795960236
453,11,0.0837875588771475
542,2,0.07682065912170538
212,324,0.1341365665134645
566,64,0.08241498594651575
253,239,0.130894657350179
554,97,0.09323171062123749
487,42,0.10063415069679021
258,138,0.1089471895140249
215,271,0.13825899251567042
471,3,0.15521643373280739
266,187,0.1690074726196524
738,107,0.14417547736903263
589,98,0.15408308046604507
803,189,0.17501110562228678
366,45,0.16138512689738405
739,83,0.13109861897029773
161,331,0.1411797009677562
297,82,0.12041224777149694
563,4,0.1644136949155354
308,75,0.17383147474221577
553,108,0.1643402841340842
416,19,0.14707753464479473
323,130,0.12146803106264212
284,193,0.07637335189429727
425,46,0.09558689999210988
245,258,0.07618584261871514
640,42,0.1539557894568492
757,105,0.081440745431854
484,11,0.10830946296221217
255,269,0.13686399404473248
491,59,0.11535314628002695
670,57,0.13416561557183462
462,58,0.1031822510491201
602,95,0.1644067611330801
271,122,0.08150276610104266
218,256,0.15156543074177783
335,69,0.16228626239464045
250,242,0.13522482735847213
576,13,0.08684335939455462
382,35,0.14282200440067147
148,285,0.13202560556322324
747,89,0.16258284425393152
249,183,0.14757652835074198
641,72,0.08648389355614385
417,24,0.06971214107668937
272,146,0.13553176570195827
268,217,0.1248897018287641
196,330,0.1015826600692691
320,184,0.13405120417518698
266,97,0.17553741240276252
446,90,0.11634748129208995
270,249,0.1349955244711399
192,349,0.11958394244302116
361,167,0.1389987612580531
272,152,0.13337576628768716
415,29,0.09707063327136982
155,281,0.13939858166565547
560,62,0.07659913209037424
331,73,0.150003747054585
215,272,0.14183214393282886
264,224,0.13721364852498436
252,165,0.1405211048772553
697,72,0.14443654010228804
274,209,0.13402597130568997
345,137,0.10101537325229308
789,157,0.06252908726237909
217,283,0.15708085309711423
615,95,0.12089917242663055
785,159,0.14108334141557782
140,289,0.13646288351432576
362,165,0.14490290292721728
315,190,0.15758623022205204
364,72,0.1088740348741146
407,105,0.1096603712532786
567,5,0.15651860172506327
241,199,0.13204532645512562
663,53,0.1369534620939307
548,105,0.14981012566182259
220,270,0.14233337257853101
387,122,0.11291127732252766
142,284,0.12620225142025485
371,126,0.15954095556775455
152,265,0.13235054246376107
783,156,0.14930209912915812
732,77,0.12889284859751832
237,293,0.13786661437571537
622,24,0.09453653943977317
454,27,0.10611090293569525
725,95,0.12263008848294339
558,3,0.1671050397214474
266,203,0.1657218296732486
272,149,0.15406235375492058
580,8,0.1689768402348954
571,48,0.06110871176058878
264,173,0.14726314984655886
793,152,0.09861822343066462
306,192,0.09354381861449977
647,36,0.10438744798557031
645,68,0.1290305081701876
551,40,0.04011248653688814
170,301,0.1279309445588669
140,280,0.12738551785610164
222,259,0.14224926182469147
290,223,0.1376242519502311
639,30,0.10339585518943649
645,47,0.12359793341569093
704,58,0.15231523320159757
308,73,0.1705869622182054
154,282,0.14442265065490834
382,106,0.1216632993235933
418,39,0.09923255272429359
150,308,0.13943316540041628
728,75,0.13780538494507555
523,25,0.09286635284424946
569,23,0.0703991573113506
267,254,0.13727597966928093
252,210,0.03253315252722772
219,252,0.14622210313976983
286,101,0.09243535740908218
152,284,0.13690078389426102
757,108,0.11300345928693521
309,79,0.17404107869804047
158,309,0.13979182068207816
336,69,0.1671438130031869
258,210,0.13115570972133037
461,83,0.1042133540369164
230,302,0.1434941663903086
300,84,0.13078556571161432
458,43,0.08128997880297742
652,47,0.07141255395857735
1221,358,0.04673119489008638
230,221,0.052794969379019806
812,162,0.16833140425138857
151,258,0.11711284721557502
466,9,0.08687349645403968
541,5,0.05363430857221953
425,37,0.10399079780286492
332,117,0.15875833112705756
304,181,0.099390775645071
276,206,0.1539327668794619
331,168,0.14368828617245608
530,38,0.08369779996071086
349,57,0.14640911957353597
440,10,0.15579903154362618
270,159,0.0884349369632679
729,75,0.1349307777940803
793,172,0.17187446554180902
185,323,0.10016353652850934
253,186,0.07116626066149709
611,88,0.13242143447105753
223,298,0.15791748978162065
221,296,0.1603588556257698
298,212,0.1458849125869138
724,78,0.08627291440536455
198,281,0.15582481994014025
284,194,0.07989690687370202
546,104,0.14652738420682232
511,39,0.060742584443904284
535,69,0.0812973431837469
292,91,0.11560128444141267
231,243,0.1356044149907319
270,161,0.08089862854400114
169,255,0.11347238639899287
160,319,0.0949886427912475
201,354,0.11901586581600777
157,325,0.12794300932462446
270,223,0.054313974574637956
613,83,0.1557081850756723
590,10,0.14283545219148117
392,99,0.12619008746796032
819,199,0.16777114485050598
617,95,0.124824769472774
429,19,0.09503263221777535
754,96,0.12826674195110435
421,22,0.08519343453705544
402,25,0.167765730299934
227,248,0.15052643890707598
383,96,0.06372363245349842
286,228,0.13970901857154777
256,214,0.124649538520294
365,92,0.09030019643485819
279,236,0.15213166992873556
719,84,0.06965646102647219
287,227,0.13827602311178996
565,76,0.08293990617083075
337,150,0.08090535488714558
553,2,0.16819020749595326
295,118,0.14893100293704217
319,91,0.06350736648946978
352,131,0.10236049256624831
386,119,0.1354884289954435
667,55,0.13530055937567026
468,83,0.12492372226135727
217,280,0.16228366841912886
325,94,0.08067909923373602
290,184,0.10509578295785485
287,213,0.10054298501782907
462,87,0.1158063871107125
415,74,0.11531933173459734
588,41,0.08395526254400519
716,66,0.13262939282252276
359,129,0.0700437916119208
394,97,0.11721062003593452
477,82,0.10165876744313307
282,95,0.09978819853866955
269,170,0.11110127867989882
234,265,0.16196629750182634
459,77,0.12148063359717748
789,165,0.1353656289210642
653,64,0.14445133079907946
459,5,0.15657643355189613
397,27,0.16085071833563802
242,222,0.05844579117930463
273,112,0.10747311488298232
1221,123,0.04673119489008638
788,165,0.13254051410608775
227,289,0.10682676289171268
391,99,0.1244205203465351
470,8,0.08775266249837192
606,94,0.15609849924548297
518,8,0.07189015072661975
147,312,0.14681435303462723
737,100,0.07417237319953705
226,300,0.1388626498520545
266,254,0.13264646808462674
330,170,0.1393897545379326
273,210,0.127029649539931
490,69,0.10326793914843309
160,276,0.06776734694392195
490,56,0.11533225334059947
165,239,0.12937228628913497
540,101,0.14240443463981312
266,96,0.17470879463930258
324,161,0.07399881038773738
247,257,0.0947933537902948
794,137,0.13518476140399968
543,94,0.07970586674405122
613,95,0.11596293266464684
537,47,0.07457775367373351
453,84,0.08688829312841229
389,111,0.07053205929185065
603,57,0.08984791854760671
436,89,0.10293461566644299
681,52,0.10041222214536522
226,241,0.05959662918582599
252,240,0.13444078830378
747,116,0.10663891657966097
329,81,0.06447450171407912
821,182,0.17916590861456974
289,151,0.10608517140185074
702,65,0.09979954746255862
387,121,0.12230984932517679
622,17,0.16008645493246246
338,133,0.11077746986342421
217,260,0.12895501317293545
464,47,0.08687324294922716
298,171,0.12996411474682892
258,135,0.10650636058911928
200,287,0.14632860404783254
283,104,0.09648841567799843
294,178,0.14039561480610913
230,278,0.06106153844847808
294,218,0.14793130291162432
608,90,0.09610981595925021
344,137,0.1045553615108522
174,273,0.05969213583015844
295,177,0.13117577016157272
627,83,0.10642089344484483
191,333,0.10367539982933964
498,68,0.1083777259516857
725,94,0.11783178224377021
364,116,0.10139256971344446
289,162,0.07270782771307042
451,23,0.10783874268788621
377,89,0.09095156252311182
361,79,0.10773764939913273
495,18,0.10116036329790777
428,77,0.09160137513451212
581,49,0.04419853366629473
684,45,0.14799712977171
573,59,0.06064839428821489
354,77,0.10513619674432541
425,77,0.08801406465486175
658,60,0.1384634307140351
264,130,0.09921794823004304
775,123,0.09250568415371063
143,264,0.11495169120003819
274,208,0.13852256785473138
635,82,0.10085346755007651
274,232,0.10073190465126755
434,63,0.08350787134775221
548,7,0.06906761249722655
218,312,0.13335293053037137
691,70,0.14936393015685634
418,31,0.10752853583279004
804,149,0.13452265882361872
595,24,0.1356055229976976
593,24,0.1180322618711124
434,77,0.05752483119023813
253,169,0.11338075407752973
459,10,0.09138912170495339
551,101,0.07191219393767884
273,245,0.1487906269608687
797,140,0.14680817952750844
263,173,0.14494610339862884
220,319,0.1520295692471563
436,11,0.1600831959911923
164,322,0.09574676004598774
218,229,0.1445540903563437
169,306,0.12533181855883407
613,85,0.14763967405484418
306,202,0.13295442836104787
723,71,0.15811553543274892
409,22,0.15397911576646459
498,65,0.1165362457515466
422,96,0.08799252142017674
289,148,0.12662569315829122
701,56,0.16065546228928723
796,150,0.09680658430867652
374,51,0.08971902107554443
782,121,0.1577881460993113
218,286,0.12996859417968315
533,84,0.0819966564865435
649,68,0.15116993047066515
162,305,0.14479730611592978
257,233,0.13254620327076727
196,329,0.1004056771047937
641,69,0.09665306341995467
162,325,0.11542516679309915
332,78,0.05547838114461747
334,131,0.11232637872039977
307,194,0.0737459610815894
369,126,0.15820532777586932
526,92,0.13240288703257894
237,285,0.07117095373784899
324,95,0.08953153831222664
590,30,0.1090760867085146
185,287,0.14274490714581461
183,246,0.11787414397960726
637,23,0.1215370354501983
239,233,0.159277849361483
789,154,0.0867836577798297
543,96,0.06264041761324282
312,162,0.09632949241042447
558,36,0.08769436574038343
799,181,0.17019183586042794
163,303,0.14022433588440342
288,195,0.06154799664706133
251,219,0.1445433186195989
376,124,0.14125682740907058
261,112,0.1470539198369103
724,72,0.15736400067619213
340,134,0.10692706674234755
326,145,0.07227989137253066
340,105,0.04222943709176776
450,89,0.10959508284093139
452,78,0.11416326208865485
320,135,0.12971623660557963
216,334,0.1364694484277417
157,333,0.15015052024534295
745,102,0.10917883356842953
167,340,0.12991607501905347
354,53,0.14446901414829705
265,222,0.13052858766138023
324,162,0.07596924556666927
531,28,0.0912425197403172
266,220,0.12614495211562315
305,69,0.16854018059486298
713,84,0.1432485274198868
420,99,0.09353661204687913
312,194,0.1560898079817271
355,88,0.083196546661182
265,101,0.17355725266257135
579,98,0.149917109513885
741,95,0.1095197599998168
307,202,0.1380248770499172
319,136,0.13069524554272033
625,19,0.14076990412614146
248,245,0.13906557018025706
591,43,0.09705327247139235
693,56,0.06752362986524628
609,56,0.1531451800403451
207,246,0.09507482199092172
218,259,0.1392569442630174
158,287,0.14046175910556027
570,55,0.06136325495880277
266,172,0.1389590102277153
292,90,0.13172333151180743
213,344,0.12667139609397446
587,40,0.07995540534877243
602,80,0.09078144194016956
203,243,0.09454469311439105
407,90,0.12471513590012906
294,177,0.13210911657546245
1221,50,0.04673119489008638
239,276,0.1044289302818708
726,79,0.06747231626738302
328,141,0.07745617309192139
714,65,0.13251668035018513
215,233,0.13973533425879636
635,83,0.11436545439168988
1221,189,0.04673119489008638
331,161,0.05989525144657618
256,234,0.13079288029821384
807,154,0.1477195283562467
377,57,0.0903313135657426
576,25,0.07143952953025764
768,139,0.14650880426420793
818,175,0.17597125143979941
561,56,0.06789338415850604
263,150,0.09715297841966077
546,14,0.09036363759078427
499,23,0.09790668713366912
328,123,0.16407664729675508
289,215,0.07901101013202866
800,183,0.1736822111747845
231,269,0.13938830242488168
289,157,0.0816090132165572
591,31,0.11421075180950852
490,74,0.14041001884317525
238,275,0.10220086596363524
335,70,0.16514303996311672
424,21,0.08664921144718257
240,257,0.1386293482515625
540,100,0.1446112904846224
308,184,0.10266685809411892
246,138,0.1508078975715943
247,224,0.1339355814368789
502,19,0.08632214584321947
247,131,0.15161508134456414
305,158,0.15451275667493536
754,103,0.07475879609213881
171,260,0.09660102670995076
433,12,0.16554607288702777
149,299,0.1124178285884206
252,135,0.04513503479523423
550,18,0.08875179477226001
603,47,0.16036881431726857
751,120,0.1421349503282126
343,168,0.12219640260421405
646,36,0.1039314637454944
355,52,0.14134913355244833
456,39,0.08066377982308827
165,309,0.13720206110441993
266,204,0.16442863140021974
310,198,0.13860093181775948
359,168,0.13312563497254612
174,256,0.10552272480231527
611,15,0.1429437581673528
555,25,0.08309297796368169
153,315,0.14523658249901192
216,314,0.13742782733196238
766,108,0.14153015943006894
210,239,0.1540249561468781
277,192,0.07711640287450278
337,68,0.16772801257843423
210,244,0.13692974999170893
508,44,0.054625524514394216
275,232,0.0950072643764426
343,137,0.10191039399056549
304,69,0.16830037741960627
394,69,0.054332275983824244
802,186,0.17016005599257603
819,177,0.17687076528308862
151,309,0.1412288085660778
273,88,0.1696253497844653
293,88,0.1424604124102898
576,20,0.07907952138592925
627,34,0.12939140361892476
526,31,0.08846199229694734
217,314,0.1424825453235033
609,27,0.11936660888574258
356,52,0.1462301358554554
563,70,0.08503128333712696
456,6,0.15498272512791805
450,74,0.05567309134945281
607,69,0.09992545085802086
636,40,0.14507434263087482
285,79,0.16926633904023833
416,79,0.10381679816889886
436,93,0.11406353187109801
1221,257,0.04673119489008638
202,354,0.11207911752169371
668,56,0.1312859003159331
380,37,0.13841607338787126
542,11,0.0789964958117713
657,31,0.11137384486072843
467,56,0.1058977099247036
259,187,0.13281486275989202
270,89,0.1661942753540271
443,86,0.10092107527629052
282,107,0.08142588932845124
346,125,0.11145901107947342
339,115,0.07137758700367836
177,312,0.09288156355976536
177,245,0.13318862202462656
653,73,0.15259388189866221
208,240,0.1276503324466718
783,157,0.15264009579650098
585,98,0.15252111856059516
782,122,0.1564421284470353
221,263,0.12427940739910377
369,82,0.10380016734353308
380,84,0.09735727992994668
172,305,0.09978781318727245
246,141,0.1410833681736446
271,222,0.053226447605370895
464,46,0.08919949244418598
327,173,0.13337577969178782
361,173,0.13222012294297902
241,223,0.058914151355564444
148,313,0.14881864716408236
154,251,0.09593107828217966
268,253,0.132704865156881
577,70,0.0554827099033358
356,172,0.12744348470995776
164,239,0.12426749060009343
159,241,0.10757710918387602
320,99,0.11304077174346934
341,157,0.1329886784460527
292,122,0.13779145921798341
289,142,0.11461754055715725
233,267,0.14772945274406948
158,315,0.13545159141359855
769,140,0.1522756246252222
352,111,0.11362399182397173
613,82,0.15229392099374772
250,281,0.15046942856065526
385,104,0.09005933833026715
247,133,0.1529030356193017
468,60,0.11133379836338252
449,8,0.1450886966802267
637,76,0.12249949355039311
612,65,0.15274497760832634
771,132,0.09455946501053351
717,72,0.06987875006861224
272,191,0.16415208287941818
159,280,0.053432760834888814
506,26,0.08098360087507744
334,110,0.09232603142200936
755,103,0.07251834993123979
761,131,0.12056083882334133
145,297,0.11665952730001408
366,118,0.09276662038556867
382,54,0.09334461815020094
244,249,0.16131788165409292
539,99,0.14719744009520594
787,149,0.08946894848184132
226,274,0.11988491867808146
181,261,0.08381059108363807
504,23,0.08214983265695033
500,16,0.08171015758613519
265,161,0.12825847347535463
537,98,0.15660773967327185
498,66,0.11524916630851136
485,12,0.11177510044017029
321,182,0.1323820558072703
332,87,0.05062964332948537
703,58,0.1608751809624446
451,32,0.09652973067367637
740,96,0.10857092155994134
322,133,0.12362508974677457
1221,163,0.04673119489008638
423,16,0.15438879250119358
707,73,0.0553778125672025
593,92,0.08957995750353878
370,43,0.1481585624830941
568,5,0.1576459524832844
165,284,0.14043430425352085
196,354,0.13476632244210351
659,64,0.14810680926127548
685,59,0.0461133905290371
487,85,0.10185805536783525
216,273,0.1393488455959081
632,75,0.14726552840333174
284,81,0.16597073505433985
311,185,0.0946847561699859
732,78,0.13326549610360847
202,349,0.10511799965239965
236,295,0.14112210813213735
318,138,0.13849541650769717
512,44,0.04770592315335754
171,346,0.13137800696969806
268,252,0.1368287655127576
583,93,0.0754346648298159
221,225,0.15427751458103475
400,105,0.09550435756848283
676,60,0.15552149096060566
199,282,0.15335445616372761
512,77,0.11107597411343219
284,133,0.10683736038710277
440,92,0.10818215395240158
417,38,0.10176245978811115
180,332,0.11081382708277118
300,102,0.06150038965040669
288,226,0.1351460035597347
461,39,0.08104224845450647
635,76,0.13852548819952107
255,183,0.1131552644122211
191,342,0.09668130938514756
261,131,0.10098058143101656
443,14,0.06922179925163648
485,2,0.1298860152352545
360,113,0.10792867859412072
317,179,0.057932996311813686
262,186,0.16537519654600052
246,282,0.15667100987340368
1221,250,0.04673119489008638
250,221,0.13750469977201626
707,79,0.12681731047386732
798,180,0.1711934036005256
679,61,0.13506030752156445
784,125,0.13675857667777774
171,301,0.12279788851453623
720,84,0.0743282992009626
545,22,0.09008140865226977
302,188,0.10456592925984419
247,130,0.14663261024354102
676,41,0.1279526668998343
175,245,0.13047822424598102
308,156,0.1367787508114834
283,113,0.05644736373798452
502,86,0.11025638659667188
235,264,0.16163554203444416
446,8,0.15083222157816545
256,269,0.1373256996004727
729,99,0.11950655021966639
513,87,0.11582615906679877
541,101,0.1452152233538142
158,269,0.149570743209087
419,84,0.14495125172291345
554,98,0.0956209312320499
789,166,0.13946213156123283
535,71,0.07875695778403997
265,102,0.17181199663523883
809,199,0.1697379315371357
375,87,0.09662209376789349
363,157,0.16182735955805164
317,139,0.13927256175071778
536,98,0.15119863556998472
411,88,0.13252745816664568
430,89,0.0758820312668547
257,144,0.11125942256185262
738,83,0.13079233203114363
416,78,0.11025983262482851
306,70,0.16779540571308077
307,167,0.04353569489443327
469,72,0.07911341022251185
552,21,0.08516822466761911
623,94,0.11815219641831004
417,30,0.10660395645195427
305,147,0.14028428403534113
217,329,0.1320388668116402
261,176,0.10154688768740008
216,276,0.1500362770399812
437,11,0.16095265579345125
299,211,0.14198559562861698
749,92,0.15314607071617248
163,344,0.13523192583874347
273,200,0.15393985857176243
601,95,0.166726289486484
329,171,0.13929872380435412
164,259,0.11641769086604409
472,71,0.046299984185198144
216,333,0.13381259104109894
376,45,0.06604207100359734
657,68,0.15405147811090472
199,270,0.09460004529238326
383,112,0.06711296435339047
806,152,0.1392618643107807
651,67,0.15034070598274618
348,111,0.11060385168128227
469,82,0.12644022518226095
452,25,0.10536081171521698
319,185,0.13692076602045206
213,244,0.16825404086441625
443,9,0.1537672460912615
609,95,0.12124821215097746
666,50,0.07042660739170017
454,74,0.05072573795575956
760,102,0.1317906753759434
795,138,0.1389998719268673
201,248,0.10818859430601503
